Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
24,-49.53682612850079,-18.4540822727313,62.25322053652738,28.853340330611445,99.64786349323131,39.659016393975236,99.86448945573252,28.80267384114083,29.115298138250978,-9.576977498952004,94.44085327740038,0.5122715918485454,85.24883144522266,-6.296135470740481,-97.98956964519041,-49.67156656848368,-23.522803857687478,-82.68675858040388,-48.53108956869039,-31.160036060264698,-49.88990965461364,-36.883381701336674,58.73016268582674,50.00000001071882,53.84615377917717
25,-37.20577069270002,-18.715049084661217,62.35993598896712,28.9057890238563,77.51743754517801,39.659016393975236,77.65431261349613,28.81578084787023,32.635496616451334,-9.246736916018634,58.69424694775836,0.05352091968602224,51.78718723709426,-6.936604438701579,-97.98956964519041,-37.138533339576924,-26.024114425970055,-82.68675858040388,-36.65145464730412,-32.22093473415928,-37.39275681806431,-44.78864402109482,58.73016268582674,50.00000001071882,53.84615377917717
26,-24.75322703850634,-13.16018392789519,62.28371066222766,28.853340330611445,77.5445249670687,39.67213115747441,99.82383631021392,28.80267384114083,29.50298519565729,-12.171725105598782,59.00129282484875,1.1392308379580953,85.48254055597505,-4.950065141108624,-97.98956964519041,-25.118901493375034,-30.906912314122522,-82.68675858040388,-24.84312606229871,-32.44238445741231,-24.880419094767788,-39.957650379814936,58.73016268582674,50.00000001071882,53.84615377917717
27,12.680334097891475,0.29824779480651387,62.34469091362823,28.9057890238563,77.47680640124702,39.67213115747441,99.79673418359877,28.894422974144845,29.797627343025283,-12.753577602958131,58.16095669698086,2.469607779713243,87.6684080192268,-6.567520637206911,-97.98956964519041,13.854301831536745,-21.65056541719086,-82.68675858040388,10.952652604512878,-24.938843837886857,12.823627655188815,-35.53446787455252,58.73016268582674,50.00000001071882,53.84615377917717
28,37.37281702409125,-1.0811482489203428,62.314200787927916,28.879564677233873,77.47680640124702,39.659016393975236,99.78318314249324,28.907529980874244,28.71210358736913,-9.183833924529623,55.94699419046759,2.5307745293205386,87.73714599430247,-6.035605735832377,-97.98956964519041,38.55796731623387,-21.186250292782034,-82.68675858040388,34.711922423919745,-28.837388963890678,38.1975552232998,-35.236452050316295,65.07936171092223,56.666658821217055,55.72919522001345
29,37.37281702409125,-6.039517838469422,62.35993598896712,28.84022814655873,77.51743754517801,39.659016393975236,99.86448945573252,28.78956681293687,30.262851816994356,-10.709231010808708,56.851971552830605,1.0780640883507857,86.88479515291732,-5.699088157870804,-97.98956964519041,38.82976805844113,-24.6910806524101,-82.68675858040388,35.510553330634494,-31.031286220909006,38.1975552232998,-29.51141085923264,71.4285732106637,63.333330708655666,66.15384366809852
30,37.37281702409125,-6.636013426046446,62.39042611466738,28.892676839803585,77.5445249670687,39.619672124964836,99.76963207918567,28.85510191100755,25.657129557730357,-12.800754840133635,55.688429226010015,1.0780640883507857,88.87819631749093,-7.3708206694768705,-97.98956964519041,38.57306736708868,-24.271699258425926,-82.68675858040388,35.23958926173354,-30.675936665266075,38.000151844859474,-37.84016939626039,90.47619521482537,76.6666614280301,78.4615335372313
31,74.9430523937407,18.056418549715943,62.42091624036766,28.84022814655873,77.5038938231377,39.69836066298558,99.83738735131945,28.82888787607419,30.076762047732686,-13.649944954702363,55.446024583414726,3.540025998056521,91.3115204729958,-6.990881454209372,-97.98956964519041,76.09666684901471,11.585411510038298,-82.68675858040388,69.65202510089252,-16.096304888555938,75.33976158655095,-5.278017400762735,90.47619521482537,83.33333333690629,84.61538452709718
32,82.1716021345426,6.586305452270992,62.37518103932851,28.853340330611445,77.4226315574657,39.67213115747441,99.86448945573252,28.84199488280359,26.292936332892992,-9.498348804679566,54.9935358889947,1.016897313689583,89.30437172692149,-7.4576639263032405,-97.98956964519041,85.5945920332163,-0.7863401646404213,-82.68675858040388,79.60638903345868,-25.881292659337944,84.02551058622971,-14.673358944495462,99.99999999999997,83.33333333690629,93.84614893097987
33,82.1716021345426,5.815831990074017,62.29895571258905,28.84022814655873,77.53098124502836,39.69836066298558,100.0,28.85510191100755,25.17639761569322,-12.266079579949789,53.29670331139661,1.38389786144117,90.40417926055974,-6.4481111568474745,-97.98956964519041,86.09289334032646,-1.9995506652478952,-82.68675858040388,79.22133484504089,-26.767091552350056,84.35957784587931,-15.912477459498376,99.99999999999997,83.33333333690629,93.84614893097987
34,82.1716021345426,8.959860828986294,87.34659656053432,50.38353109889218,77.44971897935636,61.18032786833112,77.61365946797753,61.00661905310838,61.61898116433085,15.002358869781546,53.65223012759688,29.32181358819156,55.10035744203378,30.31914893371051,-97.98956964519041,85.70029231498027,-7.796000908436355,-82.68675858040388,78.73645179036306,-28.78588902848591,84.05584995770757,-21.794369077627834,99.99999999999997,83.33333333690629,93.84614893097987
35,82.1716021345426,12.663104273617009,99.83230429615975,74.57549333936998,77.5038938231377,65.28524589983019,77.6678636768037,61.03283308804174,79.43707838776783,65.10457619616838,53.65223012759688,49.7820934363599,54.962881491882484,30.22145028089679,-97.98956964519041,85.45869167448264,-6.597768301610557,-82.68675858040388,79.42099257756097,-27.204841004978125,84.0103256994825,-20.037644114826207,99.99999999999997,83.33333333690629,93.84614893097987
36,82.1716021345426,13.197464891429703,99.84754937149862,82.57391987556502,77.53098124502836,82.55737705163199,77.69496578121678,82.52834392379529,79.5766457274178,60.29249882874876,54.589528133684524,60.53215079474083,54.756667589179585,53.95136776764018,-97.98956964519041,83.6466868583805,-4.755485673217109,-82.68675858040388,79.16428978528249,-27.20999099885611,84.26846860003276,-18.171123840243325,99.99999999999997,83.33333333690629,93.84614893097987
37,82.1716021345426,12.004473716275655,99.81705924579836,82.52147118232017,77.5038938231377,82.70163934268703,77.58655734136241,82.55455798020319,76.28905947349821,58.940084911093095,55.591467374267324,59.36998242693272,56.21391255717273,55.10204080943011,-97.98956964519041,86.24389374991493,-1.1158541223150849,-82.68675858040388,79.46377638406263,-27.482940657513904,84.0103256994825,-15.786997092163347,99.99999999999997,83.33333333690629,93.84614893097987
38,82.1716021345426,9.916739159756077,99.86279442186,82.60014422218745,77.53098124502836,82.6622950951639,77.58655734136241,82.6200930567993,78.70822672797433,60.95298002038052,52.50484809616154,60.0275250478459,56.21391255717273,55.99218409852644,-97.98956964519041,86.18349359597552,-5.5942484857252595,-82.68675858040388,79.10724472552407,-27.78679027775207,84.38991724223608,-18.233864011061655,99.99999999999997,83.33333333690629,93.84614893097987
39,82.1716021345426,11.954765760824273,99.72558884372006,82.67881728353774,77.4226315574657,82.68852460067507,77.58655734136241,82.55455798020319,82.70915717361933,63.20176128978042,55.47834520066232,60.073400122578335,56.543854828526236,56.82805035432948,-97.98956964519041,84.77918985607438,-0.41189245200129676,-82.68675858040388,79.22133484504089,-27.78679027775207,84.34439298401101,-15.457611156819596,99.99999999999997,83.33333333690629,93.84614893097987
40,82.1716021345426,9.208400646963355,99.86279442186,82.62636859029288,77.51743754517801,82.57049181513116,77.69496578121678,82.54145095199922,79.59215322089335,59.91508098287483,53.86231415294458,58.926523429645044,56.97003023795679,54.016500214706326,-97.98956964519041,85.95699298159279,-9.653261455151267,-82.68675858040388,80.00570449849887,-23.568945553251226,84.10143497020796,-22.264920384463622,99.99999999999997,83.33333333690629,93.84614893097987
41,82.1716021345426,8.860444877363378,87.42282186229625,82.62636859029288,66.42513713816572,82.63606556816549,66.55599973513273,82.50212988886193,65.79049391116939,56.12517692441244,38.12217196475643,59.36998242693272,40.45916965188226,55.99218409852644,-97.98956964519041,83.70708701231995,-7.346663677809204,-82.68675858040388,79.30690245804418,-26.36539205433657,84.34439298401101,-20.696415959815326,99.99999999999997,83.33333333690629,93.84614893097987
42,82.1716021345426,8.326084259550683,74.89137892563167,82.56080771299531,55.25157446548138,82.64918033166467,55.444135771259766,82.54145095199922,46.94890285516347,60.13524138867376,23.75565610225955,56.90802049217308,24.525708006890312,56.328701694273505,-97.98956964519041,84.613089420371,-13.487605796993805,-82.68675858040388,79.10724472552407,-29.089738648724076,84.46587197847306,-26.625362718907724,99.99999999999997,83.33333333690629,93.84614893097987
43,82.1716021345426,9.046849766296262,74.79990854853088,82.61325640624017,55.38701159712474,82.64918033166467,55.36282945802046,82.54145095199922,41.75389625034852,60.827174088932594,25.3393665327297,60.56273416954451,24.42947484628921,56.795484148581906,-97.98956964519041,83.20878570520979,-22.219725896230692,-82.68675858040388,79.26411865154252,-29.089738648724076,84.38991724223608,-32.115128230875115,99.99999999999997,83.33333333690629,93.84614893097987
44,82.1716021345426,7.6177457467579615,74.83039867423113,82.58703205961774,55.292205609412406,82.53114754612082,55.38993156243359,82.46280884719917,45.56873690132436,56.7856581160442,25.85649646164488,62.30598670872976,27.907616164381423,56.52409899990094,-97.98956964519041,85.74559241806487,-1.4903018104144081,-82.68675858040388,79.46377638406263,-23.841895205158817,84.25328371328554,-15.002744879839213,99.99999999999997,83.33333333690629,93.84614893097987
45,82.1716021345426,8.388219208954922,74.81515359889227,82.58703205961774,55.22448704359073,82.6229508261535,55.45768683456731,82.48902288213253,44.173063504824654,62.336845420898186,23.141564321601678,58.89594005484142,25.927962603832555,57.12114633055613,-97.98956964519041,84.31108862593395,-8.499962554210342,-82.68675858040388,79.26411865154252,-28.23483971729234,84.13180471882349,-21.637518624883654,99.99999999999997,83.33333333690629,93.84614893097987
46,82.1716021345426,6.002236858646825,74.8761338502928,82.52147118232017,55.30574930926275,82.64918033166467,55.41703366684666,82.6200930567993,47.89485927116968,59.52193740845243,23.40012928605927,59.29352397739663,24.979378601846307,55.65566652056482,-97.98956964519041,85.82109262285913,-11.810080147437702,-82.68675858040388,78.85054193324557,-28.23483971729234,84.13180471882349,-25.54309465664899,99.99999999999997,83.33333333690629,93.84614893097987
47,82.1716021345426,6.909407233965226,74.89137892563167,82.66570509948505,55.30574930926275,82.64918033166467,55.45768683456731,82.42348778406188,44.71582539535646,61.204591909041454,24.870717516447343,57.94785533571272,27.124003298071912,56.621797652714676,-97.98956964519041,85.15669085530568,-0.067400600544957,-82.68675858040388,79.10724472552407,-28.23483971729234,84.29883834864829,-8.744412211101448,99.99999999999997,83.33333333690629,93.84614893097987
48,82.1716021345426,7.145520078349492,74.86088879993142,82.66570509948505,55.278661887372095,82.54426228813278,55.43058473015424,82.51523691706586,46.03396137529343,63.73643654996428,25.355526828114947,59.002981879181135,24.058289785385483,56.621797652714676,-97.98956964519041,84.17518826720028,1.7449262402851247,-82.68675858040388,79.39247004768178,-28.5283893506183,83.94958620225147,-11.881421060398026,99.99999999999997,83.33333333690629,93.84614893097987
49,82.1716021345426,8.326084259550683,74.86088879993142,82.58703205961774,55.35992415304406,82.6229508261535,55.43058473015424,82.58077201513655,41.83143366691128,61.39330083197842,25.533290236215095,58.635981356483455,24.498212798840797,55.210594876016685,-97.98956964519041,86.03249318638701,-5.084999630891787,-82.68675858040388,79.47803763731939,-26.746491577681883,84.07106519671355,-18.484824720033316,99.99999999999997,83.33333333690629,93.84614893097987
50,82.1716021345426,6.387473589745312,74.89137892563167,82.53458336637289,55.3734678750844,82.70163934268703,55.40348262574116,82.54145095199922,42.2346282177931,57.24170468195564,23.70717518962674,62.70357060623107,24.979378601846307,55.73165436361835,-97.98956964519041,86.01739313553223,-1.9546169348232354,-82.68675858040388,79.37820877105936,-27.529290599040685,84.05584995770757,-14.626303803532537,99.99999999999997,83.33333333690629,93.84614893097987
51,82.1716021345426,6.188641727219647,74.84564372459252,82.62636859029288,55.31929303130306,82.63606556816549,55.41703366684666,82.50212988886193,47.08847019481345,59.742097814251395,27.90885585544325,61.35790198960106,24.979378601846307,56.61094223894183,-97.98956964519041,83.38995598434325,-9.608327724726621,-82.68675858040388,79.6776953698395,-27.47779066363592,84.3140232105166,-23.833424834810288,99.99999999999997,83.33333333690629,93.84614893097987
52,82.1716021345426,4.7968186895399185,74.83039867423113,82.53458336637289,55.33283673115341,82.71475410618623,55.40348262574116,82.59387902186594,46.93339536168794,59.584840374176395,20.99224304958355,57.15268751565614,23.590871586404745,56.7737733388217,-97.98956964519041,83.69198698620504,-2.1193739382003827,-82.68675858040388,78.9931545826416,-27.616840489903808,84.0103256994825,-14.814524341685868,99.99999999999997,83.33333333690629,93.84614893097987
53,82.1716021345426,6.263203670576743,74.7541733474917,82.63948075286262,55.35992415304406,82.64918033166467,55.45768683456731,82.64630709173267,46.93339536168794,61.83362164357632,22.93148029625398,59.27823227746785,26.47786635938965,56.187581404153875,-97.98956964519041,85.57949198236149,-2.898225126502183,-82.68675858040388,79.02164860641697,-27.616840489903808,84.23809885141723,-18.15543878468955,99.99999999999997,83.33333333690629,93.84614893097987
54,82.1716021345426,6.63601342808245,74.83039867423113,82.58703205961774,55.31929303130306,82.63606556816549,55.47123787567284,82.54145095199922,41.36620919294221,60.60701368313366,24.030381388579457,58.95710682950261,26.312895246236963,57.46851932229059,-97.98956964519041,85.86639275068366,-4.051524002903321,-82.68675858040388,79.32116371130094,-29.414188242786636,84.29883834864829,-19.316132073320375,99.99999999999997,83.33333333690629,93.84614893097987
55,82.1716021345426,5.9401019092425855,74.81515359889227,82.60014422218745,55.40055529697506,82.60983606265432,55.40348262574116,82.64630709173267,45.32061718356803,58.51548985380873,21.186166779546,62.61182048182013,26.024195764433657,55.3300043385906,-97.98956964519041,86.65159482611595,-3.317606545026166,-82.68675858040388,79.54934397370026,-27.513840619094275,84.07106519671355,-16.163438168470037,99.99999999999997,83.33333333690629,93.84614893097987
56,82.1716021345426,5.331179327712704,74.7694184228306,82.58703205961774,55.292205609412406,82.58360655714316,55.444135771259766,82.50212988886193,45.72381173444988,63.060229604018986,22.236586959238664,58.6053979816798,24.291998896137898,58.3043855780936,-97.98956964519041,86.09289334032646,-1.0559424981087489,-82.68675858040388,78.9361095228832,-28.976438790158568,84.05584995770757,-15.959532574762918,99.99999999999997,83.33333333690629,93.84614893097987
57,82.1716021345426,5.0329315339241845,74.90662400097057,82.58703205961774,55.414099019015396,82.6229508261535,55.38993156243359,82.51523691706586,44.00248120363108,56.754206633182235,21.44473174400359,60.929734692242164,24.580698377941204,56.22014762768693,-97.98956964519041,84.86979011172342,-3.3625402509110103,-82.68675858040388,79.32116371130094,-28.981588784036557,84.07106519671355,-14.673358944495462,99.99999999999997,83.33333333690629,93.84614893097987
58,82.1716021345426,6.7727103208437995,74.81515359889227,82.61325640624017,55.33283673115341,82.59672132064233,55.43058473015424,82.68562815486996,48.59269596941954,61.33039786625446,23.96574015408433,59.66052450009431,24.553203192415765,54.71124619817523,-97.98956964519041,84.11478808852094,-2.403954165450372,-82.68675858040388,79.16428978528249,-28.981588784036557,84.32920809726379,-19.692573123928682,99.99999999999997,83.33333333690629,93.84614893097987
59,82.1716021345426,5.206909408544135,74.78466347319198,82.5476955289426,55.346380453193746,82.67540983717586,55.444135771259766,82.44970181899524,47.010932778250705,59.63201761135193,23.626373633269296,62.810612430570785,25.364311244250715,56.07902735535281,-97.98956964519041,83.22385554863986,-10.641803352715073,-82.68675858040388,78.89332571638154,-27.776490289996097,84.16217446743902,-17.324131431402492,99.99999999999997,83.33333333690629,93.84614893097987
60,82.1716021345426,7.692307690115058,74.93711412667082,82.61325640624017,55.40055529697506,82.68852460067507,55.49834000228796,82.58077201513655,44.85539273500645,60.559836445958155,21.39625080489371,60.073400122578335,23.87957106820805,58.15240989198661,-97.98956964519041,82.96718506471215,-5.968696173824583,-82.68675858040388,79.16428978528249,-27.776490289996097,83.97995595086697,-20.82189632715034,99.99999999999997,83.33333333690629,93.84614893097987
61,82.1716021345426,6.076798802003935,74.86088879993142,82.67881728353774,55.38701159712474,82.67540983717586,55.444135771259766,82.48902288213253,42.312165608948405,57.77637994213947,24.030381388579457,61.43436043913712,24.4844652173401,57.457663908517716,-97.98956964519041,82.80108462900877,-4.635662400264636,-82.68675858040388,79.22133484504089,-27.776490289996097,83.93440131550427,-15.990902660172083,99.99999999999997,83.33333333690629,93.84614893097987
62,82.1716021345426,5.9401019092425855,74.81515359889227,82.63948075286262,55.35992415304406,82.6229508261535,55.45768683456731,82.6069860500699,46.53020081080609,57.52476805347854,26.616031033155323,61.29673523999378,26.739070655667504,55.99218409852644,-97.98956964519041,83.66178690923532,-2.7933797718711872,-82.68675858040388,79.15002850866007,-29.712887869146815,84.02551058622971,-12.58724804635007,99.99999999999997,83.33333333690629,93.84614893097987
63,82.1716021345426,3.293152726644493,74.81515359889227,82.50835899826748,55.30574930926275,82.70163934268703,55.37638052132806,82.51523691706586,46.34411104154445,63.04450384970545,21.153846162298436,60.91444301736732,23.7420951405808,58.174120701746844,-97.98956964519041,84.9452902917778,-3.542275148069834,-82.68675858040388,79.46377638406263,-29.795287766131953,84.45068711660478,-18.06132852846207,99.99999999999997,83.33333333690629,93.84614893097987
64,82.1716021345426,5.641854115454066,74.90662400097057,82.66570509948505,55.40055529697506,82.63606556816549,55.45768683456731,82.54145095199922,46.623245720844395,61.50338103487789,24.628312873852067,59.64523282521944,24.896893045269962,57.24055579313004,-97.98956964519041,85.70029231498027,-5.070021712570295,-82.68675858040388,79.03593838914323,-29.43993821048902,84.11661983207627,-21.025801895159077,99.99999999999997,83.33333333690629,93.84614893097987
